This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"IL-CK-74","OAK PARK 1.3",-87.7819,41.9062,193,"COCORAHS","112781"
"PA-MC-1","ELDRED 5.1 W",-78.4793,41.9527,511,"COCORAHS","112792"
"IL-WD-5","MORRISON 3.2",-89.9040,41.8160,224,"COCORAHS","112796"
"IL-LE-8","ASHTON 0.4 S",-89.2257,41.8633,246,"COCORAHS","112800"
"TN-WS-1","GRAY 1.5 E",-82.4528,36.4128,480,"COCORAHS","112831"
"TN-WL-12","FOREST HILLS",-86.9466,36.0256,209,"COCORAHS","112833"
"MT-SH-3","OUTLOOK 5.6",-104.8999,48.9135,696,"COCORAHS","112837"
"MT-DW-2","GLENDIVE 16.",-105.0248,46.9926,807,"COCORAHS","112860"
"TN-SL-1","OAK GROVE 3.",-82.3753,36.4137,455,"COCORAHS","112865"
"IL-DP-38","ELMHURST 0.4",-87.9485,41.8935,216,"COCORAHS","112870"
"TN-GN-1","GREENEVILLE",-82.8309,36.0195,445,"COCORAHS","112883"
"TN-KX-5","KNOXVILLE 5.",-84.0442,35.9831,398,"COCORAHS","112891"
"TX-HYS-3","WIMBERLEY 4.",-98.0290,30.0054,253,"COCORAHS","112910"
"TN-WN-14","GREEN HILL 1",-86.5736,36.2104,164,"COCORAHS","112917"
"TN-BF-4","BELL BUCKLE",-86.3291,35.5698,299,"COCORAHS","112934"
"IN-HN-11","MCCORDSVILLE",-85.9000,39.9370,259,"COCORAHS","112938"
"WY-PK-16","CODY 7.2 NNE",-108.9774,44.6081,1481,"COCORAHS","112957"
"TN-SR-11","HENDERSONVIL",-86.5612,36.3189,148,"COCORAHS","112965"
"TN-WN-10","GREEN HILL 0",-86.5716,36.2387,158,"COCORAHS","112971"
"TN-GY-2","BEERSHEBA SP",-85.6371,35.4703,294,"COCORAHS","113003"
"TN-SM-1","CARTHAGE 8.7",-85.8983,36.3772,220,"COCORAHS","113014"
"TN-CM-4","FAIRFIELD GL",-84.9002,36.0014,618,"COCORAHS","113016"
"TN-DK-1","SMITHVILLE 4",-85.9025,35.9302,331,"COCORAHS","113026"
"TN-CM-1","CROSSVILLE 5",-85.0704,35.8725,574,"COCORAHS","113045"
"TN-RD-1","MURFREESBORO",-86.4367,35.9247,168,"COCORAHS","113059"
"IN-SN-2","HUDSON 4.1 N",-85.1012,41.5919,322,"COCORAHS","113137"
"MT-MS-12","MISSOULA 4.9",-114.0194,46.9392,1082,"COCORAHS","113144"
"IL-LS-12","PERU 0.6 SW",-89.1361,41.3361,189,"COCORAHS","113151"
"TX-LV-3","SHINER 5.1 E",-97.0905,29.4112,93,"COCORAHS","113162"
"IL-CP-14","PHILO 0.3 NE",-88.1531,40.0061,222,"COCORAHS","113166"
"TX-LV-2","HALLETTSVILL",-96.7601,29.2550,50,"COCORAHS","113167"
"NM-GR-14","SILVER CITY",-108.5143,32.6262,1846,"COCORAHS","113193"
"KS-SH-21","GOODLAND 12.",-101.8931,39.4514,1149,"COCORAHS","113212"
"IL-WL-20","MANHATTAN 4.",-87.9098,41.4585,228,"COCORAHS","113240"
"IL-DP-32","LISLE 1.3 SE",-88.0674,41.7814,225,"COCORAHS","113267"
"PA-LN-3","ADAMSTOWN 2.",-76.0509,40.2055,198,"COCORAHS","113300"
"NV-CK-7","LAS VEGAS 7.",-115.2642,36.0972,745,"COCORAHS","113310"
"NM-ED-11","CARLSBAD 2.0",-104.2303,32.4322,951,"COCORAHS","113327"
"NM-QY-5","TUCUMCARI 2.",-103.6925,35.1943,1236,"COCORAHS","113329"
"IL-KN-23","BATAVIA 1.5",-88.3275,41.8594,220,"COCORAHS","113346"
"IL-KN-22","GENEVA 1.0 S",-88.3203,41.8682,226,"COCORAHS","113354"
"IN-GR-2","(K9NQW)MARIO",-85.6922,40.5662,261,"COCORAHS","113355"
"KS-KW-2","MULLINVILLE",-99.4451,37.4080,656,"COCORAHS","113367"
"IN-OW-9","SPENCER 7.0",-86.7782,39.1858,236,"COCORAHS","113383"
"IN-HY-7","NEW CASTLE 2",-85.3951,39.8944,305,"COCORAHS","113390"
"LANC001","LINCOLN 2.7",-96.6838,40.7629,367,"COCORAHS","113413"
"CHEY001","LODGEPOLE 8.",-102.6590,41.2676,1184,"COCORAHS","113442"
"WY-AB-5","LARAMIE 1.3",-105.5748,41.2965,2198,"COCORAHS","113445"
"THOM002","THEDFORD 0.3",-100.5703,41.9785,872,"COCORAHS","113454"
"JEFF002","FAIRBURY 8.7",-97.3306,40.0820,451,"COCORAHS","113460"
"YORK005","YORK 3.3 N",-97.5985,40.9156,493,"COCORAHS","113465"
"HALL005","DONIPHAN 3.7",-98.3030,40.7874,586,"COCORAHS","113504"
"YORK020","BRADSHAW 6.4",-97.7336,40.9758,525,"COCORAHS","113513"
"FILL006","TOBIAS 2.1 W",-97.3739,40.4067,479,"COCORAHS","113522"
"SEWA006","SEWARD 4.7 N",-97.0415,40.9596,463,"COCORAHS","113533"
"JEFF003","FAIRBURY 11.",-97.3169,40.2669,438,"COCORAHS","113536"
"NUCK002","NORA 1.5 N",-97.9717,40.1828,524,"COCORAHS","113552"
"JEFF009","STEELE CITY",-97.0435,40.0599,407,"COCORAHS","113559"
"ADAM008","GLENVIL 2.3",-98.2973,40.4953,567,"COCORAHS","113571"
"WY-WH-1","TEN SLEEP 4.",-107.4734,44.1022,1381,"COCORAHS","113580"
"BUTL008","BRAINARD 1.8",-96.9952,41.1580,490,"COCORAHS","113588"
"DAWS002","LEXINGTON 1.",-99.7200,40.7800,730,"COCORAHS","113591"
"LOGA001","STAPLETON 4.",-100.5987,41.4530,917,"COCORAHS","113606"
"HOOK002","MULLEN 9.7 S",-101.1460,41.9258,1012,"COCORAHS","113610"
"MERR006","CENTRAL CITY",-97.9454,41.2047,507,"COCORAHS","113611"
"DAWS010","SUMNER 2.7 W",-99.5599,40.9455,739,"COCORAHS","113621"
"VALL004","ORD 9.0 NW",-99.0065,41.7187,656,"COCORAHS","113626"
"VALL002","ORD 6.8 SSE",-98.8830,41.5105,625,"COCORAHS","113629"
"HOOK001","MULLEN 0.2 E",-101.0391,42.0437,979,"COCORAHS","113632"
"FRAN002","HILDRETH 4.5",-99.0295,40.2732,666,"COCORAHS","113692"
"CHEY019","GURLEY 1.3 W",-102.9948,41.3264,1311,"COCORAHS","113699"
"HAYE004","WAUNETA 5.1",-101.2766,40.3999,927,"COCORAHS","113714"
"HARL008","ALMA 0.1 NNW",-99.3626,40.0983,611,"COCORAHS","113756"
"SALI011","TOBIAS 4.7 S",-97.3542,40.3504,472,"COCORAHS","113831"
"DUND010","PARKS 6.0 NW",-101.7821,40.1177,994,"COCORAHS","113854"
"DUND011","MAX 4.6 WNW",-101.4734,40.1548,929,"COCORAHS","113897"
"ARTH001","ARTHUR 0.1 S",-101.6922,41.5696,1113,"COCORAHS","113947"
"RED_014","CULBERTSON 4",-100.7522,40.2380,786,"COCORAHS","113961"
"CUST015","ANSELMO 9.2",-99.9848,41.7171,823,"COCORAHS","113975"
"DUND015","WAUNETA 6.5",-101.4339,40.3361,1001,"COCORAHS","113977"
"SHEM001","LITCHFIELD 4",-99.1575,41.2220,664,"COCORAHS","113979"
"GREE004","SCOTIA 4.0 E",-98.6272,41.4663,609,"COCORAHS","114033"
"VALL009","ARCADIA 1.7",-99.1593,41.4239,666,"COCORAHS","114044"
"WY-CR-4","ELK MOUNTAIN",-106.4101,41.6524,2284,"COCORAHS","114071"
"GAGE009","WYMORE 8.1 S",-96.7029,40.0086,397,"COCORAHS","114079"
"BOON005","ALBION 3.5 S",-97.9951,41.6402,574,"COCORAHS","114081"
"NANC003","PALMER 9.2 N",-98.1584,41.3315,567,"COCORAHS","114101"
"KS-SH-3","GOODLAND 0.5",-101.7007,39.3523,1124,"COCORAHS","114103"
"FURN011","EDISON 0.2 W",-99.7815,40.2771,648,"COCORAHS","114126"
"WY-NB-4","LUSK 0.6 S",-104.4512,42.7533,1529,"COCORAHS","114133"
"FURN015","ARAPAHOE 4.8",-99.9516,40.2463,720,"COCORAHS","114134"
"FURN014","BEAVER CITY",-99.8238,40.1330,665,"COCORAHS","114135"
"NM-BR-2","ALBUQUERQUE",-106.6769,35.1385,1518,"COCORAHS","114172"
"NM-RA-1","ALCALDE 5.9",-105.9875,36.1478,1751,"COCORAHS","114176"
"NM-SF-1","SANTA FE 7.7",-106.0718,35.7368,1985,"COCORAHS","114178"
"NM-BR-8","ALBUQUERQUE",-106.4906,35.1463,1859,"COCORAHS","114185"
"NM-BR-12","ALBUQUERQUE",-106.5814,35.0829,1607,"COCORAHS","114202"
"KS-DC-1","NORCATUR 3.1",-100.2421,39.8127,797,"COCORAHS","114218"
"NM-BR-15","ALBUQUERQUE",-106.5283,35.1192,1698,"COCORAHS","114222"
"NM-BR-17","ALBUQUERQUE",-106.5071,35.1861,1816,"COCORAHS","114225"
"GAGE020","DEWITT 1.4 S",-96.9086,40.3770,396,"COCORAHS","114228"
"KS-DC-2","NORCATUR 4.4",-100.1813,39.7704,767,"COCORAHS","114235"
"KS-RL-1","MANHATTAN 0.",-96.5813,39.1971,323,"COCORAHS","114266"
"NM-TS-1","ARROYO HONDO",-105.7504,36.5097,2142,"COCORAHS","114269"
"NM-DA-40","HATCH 6.9 ES",-107.0467,32.6275,1235,"COCORAHS","114277"
"NM-DA-45","LAS CRUCES 1",-106.7623,32.3584,1282,"COCORAHS","114293"
"NM-DA-46","LAS CRUCES 6",-106.8624,32.3206,1214,"COCORAHS","114297"
"KS-LG-2","WINONA 3.7 S",-101.2650,39.0100,985,"COCORAHS","114306"
"NM-DA-50","LAS CRUCES 4",-106.7200,32.3877,1336,"COCORAHS","114309"
"NM-LU-2","DEMING 8.6 S",-107.6479,32.1690,1374,"COCORAHS","114322"
"NM-BR-32","ALBUQUERQUE",-106.6014,35.0923,1581,"COCORAHS","114339"
"NM-OT-1","CLOUDCROFT 1",-105.7602,32.9319,2734,"COCORAHS","114343"
"WY-SH-9","WYARNO 9 NNE",-106.6784,44.9293,1125,"COCORAHS","114358"
"TX-DL-1","TEXLINE 0.3",-103.0243,36.3783,1432,"COCORAHS","114360"
"NM-BR-36","ALBUQUERQUE",-106.7211,35.1515,1579,"COCORAHS","114362"
"NM-RA-7","ALCALDE 19 N",-106.0468,36.3745,1975,"COCORAHS","114363"
"NM-BR-37","ALBUQUERQUE",-106.5815,35.1202,1596,"COCORAHS","114368"
"RED_019","MCCOOK 4.6 N",-100.6531,40.2650,818,"COCORAHS","114381"
"CHEY037","SIDNEY 14.1",-103.2217,41.0547,1323,"COCORAHS","114398"
"KS-SH-14","GOODLAND 13.",-101.8748,39.2056,1150,"COCORAHS","114400"
"KS-WA-4","SHARON SPRIN",-101.8631,38.7776,1158,"COCORAHS","114401"
"WY-PK-8","POWELL 4.2 S",-108.8204,44.7128,1367,"COCORAHS","114419"
"KS-SH-16","GOODLAND 10.",-101.8979,39.3797,1153,"COCORAHS","114433"
"NM-OT-8","ALAMOGORDO 5",-106.0161,32.9386,1263,"COCORAHS","114514"
"WY-LM-24","CHEYENNE 8.9",-104.8232,41.2729,1882,"COCORAHS","114520"
"KS-NS-6","ARNOLD 4.8 N",-100.0664,38.6956,784,"COCORAHS","114543"
"NM-GR-1","SILVER CITY",-108.2996,32.7422,1811,"COCORAHS","114560"
"KS-LY-2","EMPORIA 0.9",-96.2088,38.4127,357,"COCORAHS","114569"
"KS-HM-4","SYRACUSE 19",-101.9275,38.2261,1139,"COCORAHS","114577"
"TX-KN-42","BOERNE 5.2 E",-98.6530,29.8260,460,"COCORAHS","114591"
"KS-EL-6","HAYS 1.7 NW",-99.3445,38.8923,630,"COCORAHS","114598"
"HARL012","HOLDREGE 9.2",-99.3492,40.3073,688,"COCORAHS","114603"
"KS-AL-1","IOLA 2.7 SSE",-95.3911,37.8906,320,"COCORAHS","114626"
"NM-SN-17","RIO RANCHO 2",-106.6208,35.2839,1587,"COCORAHS","114628"
"KEIT013","BRULE 3.4 EN",-101.8264,41.1089,998,"COCORAHS","114634"
"DEUE015","BIG SPRINGS",-102.2410,41.0025,1055,"COCORAHS","114647"
"WY-LM-36","CHEYENNE 2.0",-104.7547,41.1449,1825,"COCORAHS","114714"
"MD-MG-3","POTOMAC 0.9",-77.2075,39.0372,97,"COCORAHS","114724"
"MD-MG-5","NORBECK 1.1",-77.0574,39.1023,134,"COCORAHS","114732"
"MD-HW-3","ELKRIDGE 1.8",-76.7843,39.2021,104,"COCORAHS","114739"
"MD-MG-18","COLESVILLE 1",-77.0385,39.0921,110,"COCORAHS","114760"
"MD-SM-1","RIDGE 1.0 N",-76.3651,38.1208,24,"COCORAHS","114783"
"NM-ED-2","CARLSBAD 3.4",-104.2378,32.4539,956,"COCORAHS","114792"
"KS-SN-5","TOPEKA 8.5 E",-95.5367,39.0149,309,"COCORAHS","114811"
"WY-CR-5","ROCK RIVER 9",-106.1333,41.6597,2195,"COCORAHS","114814"
"PA-YR-2","DOVER 4.2 WS",-76.9178,39.9734,135,"COCORAHS","114900"
"MD-SM-4","CHARLOTTE HA",-76.7250,38.4920,39,"COCORAHS","114926"
"PA-CN-3","STATE COLLEG",-77.8167,40.8067,334,"COCORAHS","114934"
"VA-CP-2","RIXEYVILLE 2",-77.9696,38.6169,150,"COCORAHS","114945"
"PA-AL-1","BRIDGEVILLE",-80.1229,40.3417,310,"COCORAHS","114953"
"TX-WM-1","GEORGETOWN 1",-97.7069,30.6504,244,"COCORAHS","114955"
"PA-YR-3","SHILOH",-76.7845,39.9768,120,"COCORAHS","114968"
"MD-WH-2","FUNKSTOWN 2.",-77.7342,39.5822,155,"COCORAHS","114987"
"PA-MT-7","HARLEYSVILLE",-75.4144,40.2556,112,"COCORAHS","114988"
"VA-FR-1","ROCKY MOUNT",-79.9545,36.9890,397,"COCORAHS","115005"
"MO-CY-2","PLEASANT VAL",-94.4908,39.2280,267,"COCORAHS","115021"
"IN-DV-1","WASHINGTON 1",-87.1900,38.6754,145,"COCORAHS","115062"
"MO-BT-1","COLE CAMP 3.",-93.2615,38.4837,315,"COCORAHS","115088"
"PA-MT-16","NORTH WALES",-75.2991,40.2061,101,"COCORAHS","115090"
"IN-HS-4","BROWNSBURG 4",-86.4022,39.7749,259,"COCORAHS","115091"
"MD-AL-2","CRESAPTOWN-B",-78.8498,39.5768,230,"COCORAHS","115106"
"VA-FX-33","FRANCONIA 1.",-77.1386,38.7462,17,"COCORAHS","115107"
"IN-HY-1","LEWISVILLE 1",-85.3244,39.8207,335,"COCORAHS","115136"
"MO-BN-7","ASHLAND 4.2",-92.1797,38.7696,236,"COCORAHS","115148"
"MO-SH-1","MOUNTAIN VIE",-91.6000,37.0583,334,"COCORAHS","115151"
"KS-CR-3","MCCUNE 1.6 N",-95.0410,37.3691,275,"COCORAHS","115164"
"MD-CV-7","PRINCE FREDE",-76.6158,38.5517,45,"COCORAHS","115166"
"MD-GR-4","MC HENRY 4.8",-79.3183,39.4854,761,"COCORAHS","115225"
"IN-MN-3","ELLETTSVILLE",-86.5936,39.2619,233,"COCORAHS","115229"
"IN-PS-1","POSEYVILLE 2",-87.8222,38.1968,138,"COCORAHS","115241"
"KS-DC-3","TRAER 2.5 NN",-100.6672,39.9632,839,"COCORAHS","115262"
"IN-LG-1","ORLAND 6.6 S",-85.2020,41.6385,302,"COCORAHS","115264"
"MD-MG-42","TAKOMA PARK",-77.0081,38.9902,75,"COCORAHS","115270"
"IN-TP-9","OTTERBEIN 2.",-87.0611,40.4672,211,"COCORAHS","115271"
"KS-CM-3","COLDWATER 6.",-99.4300,37.3200,635,"COCORAHS","115284"
"GAGE022","DILLER 3.0 E",-96.8790,40.1180,410,"COCORAHS","115289"
"MD-HW-13","ELLICOTT CIT",-76.8570,39.2662,126,"COCORAHS","115301"
"MD-BL-9","LONG GREEN 0",-76.5310,39.4692,140,"COCORAHS","115303"
"IN-DL-1","EATON 4.0 SW",-85.4158,40.3061,271,"COCORAHS","115333"
"MO-BN-11","COLUMBIA 0.9",-92.3200,38.9425,236,"COCORAHS","115349"
"IN-VG-6","UNIVERSAL 4.",-87.5084,39.5791,188,"COCORAHS","115351"
"IN-NW-1","MOUNT AYR 1.",-87.2905,40.9733,206,"COCORAHS","115358"
"MO-FSA-013","BUTLER 0.8 S",-94.3466,38.2491,257,"COCORAHS","115386"
"MO-FSA-115","BROOKFIELD 1",-93.0979,39.7824,251,"COCORAHS","115388"
"MO-FSA-151","LINN 0.8 SE",-91.8335,38.4729,276,"COCORAHS","115391"
"MO-FSA-139","MONTGOMERY C",-91.4962,38.9658,259,"COCORAHS","115394"
"MO-FSA-145","NEOSHO 3.9 W",-94.4408,36.8636,351,"COCORAHS","115395"
"MO-FSA-181","DONIPHAN 2.7",-90.7820,36.6458,158,"COCORAHS","115396"
"MO-FSA-067","AVA 0.8 NNW",-92.6714,36.9640,401,"COCORAHS","115397"
"MO-FSA-127","PALMYRA 1.0",-91.5439,39.7938,198,"COCORAHS","115398"
"MO-FSA-083","CLINTON 0.9",-93.7722,38.3839,243,"COCORAHS","115399"
"MO-FSA-189","EDMUNDSON 0.",-90.3721,38.7425,177,"COCORAHS","115400"
"MO-FSA-167","BOLIVAR 1.0",-93.3978,37.6152,309,"COCORAHS","115401"
"MO-FSA-061","GALLATIN 1.1",-93.9825,39.9160,269,"COCORAHS","115402"
"MO-FSA-089","FAYETTE 2.3",-92.6891,39.1148,195,"COCORAHS","115403"
"MO-FSA-059","BUFFALO 1.0",-93.1046,37.6322,359,"COCORAHS","115408"
"MO-FSA-027","FULTON 3.4 S",-91.9966,38.8217,267,"COCORAHS","115409"
"MO-FSA-225","MARSHFIELD 1",-92.9352,37.3394,445,"COCORAHS","115410"
"MO-FSA-171","UNIONVILLE 0",-93.0193,40.4764,324,"COCORAHS","115412"
"MO-FSA-107","HIGGINSVILLE",-93.7204,39.0762,249,"COCORAHS","115414"
"MO-FSA-109","MOUNT VERNON",-93.8304,37.1178,385,"COCORAHS","115415"
"MO-FSA-077","BROOKLINE 2.",-93.4210,37.2032,395,"COCORAHS","115419"
"MO-FSA-021","ST. JOSEPH 2",-94.7977,39.7830,301,"COCORAHS","115420"
"MO-FSA-019","COLUMBIA 1.3",-92.3443,38.9669,232,"COCORAHS","115421"
"MO-FSA-159","SEDALIA 1.5",-93.2433,38.6834,261,"COCORAHS","115422"
"MO-FSA-065","SALEM 1.8 NW",-91.5535,37.6605,344,"COCORAHS","115423"
"MO-FSA-157","PERRYVILLE 1",-89.8603,37.7398,174,"COCORAHS","115424"
"MO-FSA-045","KAHOKA 0.6 S",-91.7191,40.4145,211,"COCORAHS","115426"
"MO-FSA-049","PLATTSBURG 0",-94.4740,39.5647,288,"COCORAHS","115428"
"MO-FSA-129","PRINCETON 1.",-93.5769,40.4162,297,"COCORAHS","115429"
"MO-FSA-035","VAN BUREN 7.",-91.1104,36.9382,199,"COCORAHS","115431"
"MO-FSA-011","LAMAR 0.3 ES",-94.2683,37.4925,295,"COCORAHS","115432"
"MO-FSA-229","HARTVILLE 0.",-92.5083,37.2433,355,"COCORAHS","115433"
"MO-FSA-137","PARIS 0.7 S",-92.0023,39.4675,219,"COCORAHS","115434"
"MO-FSA-113","TROY 1.2 NNE",-90.9652,38.9920,148,"COCORAHS","115435"
"MO-FSA-025","KINGSTON 0.1",-94.0396,39.6429,277,"COCORAHS","115438"
"MO-FSA-195","MARSHALL 1.0",-93.2083,39.1282,242,"COCORAHS","115439"
"MO-FSA-197","LANCASTER 0.",-92.5269,40.5209,287,"COCORAHS","115440"
"MO-FSA-199","MEMPHIS 0.1",-92.1694,40.4594,242,"COCORAHS","115441"
"MO-FSA-103","EDINA 2.3 E",-92.1294,40.1689,238,"COCORAHS","115444"
"MO-FSA-053","BOONVILLE 3.",-92.6907,38.9341,207,"COCORAHS","115445"
"MO-FSA-217","NEVADA 0.2 W",-94.3565,37.8417,265,"COCORAHS","115446"
"MO-FSA-219","WARRENTON 1.",-91.1588,38.8134,261,"COCORAHS","115447"
"MO-FSA-155","CARUTHERSVIL",-89.6694,36.2022,86,"COCORAHS","115449"
"MO-FSA-017","MARBLE HILL",-89.9744,37.3057,141,"COCORAHS","115450"
"MO-FSA-101","WARRENSBURG",-93.7179,38.7737,251,"COCORAHS","115452"
"MO-FSA-075","ALBANY 0.7 N",-94.3262,40.2569,286,"COCORAHS","115454"
"MO-FSA-039","STOCKTON 0.2",-93.7986,37.6984,291,"COCORAHS","115455"
"MO-FSA-183","ST. PETERS 1",-90.5967,38.7956,160,"COCORAHS","115461"
"MO-FSA-165","PLATTE CITY",-94.7724,39.3633,286,"COCORAHS","115463"
"MO-FSA-135","CALIFORNIA 0",-92.5707,38.6277,272,"COCORAHS","115464"
"MO-FSA-023","POPLAR BLUFF",-90.4619,36.8053,150,"COCORAHS","115468"
"MO-FSA-211","MILAN 1.2 SW",-93.1378,40.1893,297,"COCORAHS","115470"
"MO-FSA-111","MONTICELLO 0",-91.7153,40.1140,178,"COCORAHS","115472"
"MO-FSA-033","CARROLLTON 1",-93.4858,39.3757,227,"COCORAHS","115473"
"MO-FSA-175","MOBERLY 2.5",-92.4357,39.4559,266,"COCORAHS","115477"
"MO-FSA-227","GRANT CITY 0",-94.4078,40.4907,325,"COCORAHS","115478"
"MO-FSA-205","SHELBYVILLE",-92.0366,39.8038,231,"COCORAHS","115479"
"MO-FSA-223","GREENVILLE 5",-90.5329,37.1559,212,"COCORAHS","115480"
"MO-FSA-186","STE. GENEVIE",-90.0495,37.9672,130,"COCORAHS","115481"
"BUTL011","BELLWOOD 5.8",-97.3465,41.3221,451,"COCORAHS","115496"
"IN-LP-2","WANATAH 4.4",-86.8096,41.4087,217,"COCORAHS","115501"
"NM-GR-4","BAYARD 8.9 E",-108.0040,32.8230,1970,"COCORAHS","115505"
"IN-MR-13","SPEEDWAY 6.2",-86.2810,39.7067,243,"COCORAHS","115509"
"IN-JS-7","RENSSELAER 1",-87.1586,40.9085,209,"COCORAHS","115538"
"MO-DK-1","STEWARTSVILL",-94.4804,39.7918,311,"COCORAHS","115544"
"IN-HT-1","HUNTINGTON 1",-85.4826,40.8852,241,"COCORAHS","115547"
"IN-MR-16","INDIANAPOLIS",-86.1563,39.7312,216,"COCORAHS","115551"
"IN-FD-2","GALENA 4.3 E",-85.8704,38.3803,285,"COCORAHS","115597"
"MO-RN-4","MOBERLY 0.8",-92.4504,39.4170,263,"COCORAHS","115601"
"IN-JF-1","HANOVER 1.4",-85.4727,38.6960,232,"COCORAHS","115607"
"VA-FX-37","MANTUA 1.4 S",-77.2569,38.8324,131,"COCORAHS","115669"
"VA-LN-1","URBANNA 6.2",-76.5177,37.7170,27,"COCORAHS","115672"
"MO-PS-2","GREEN RIDGE",-93.4111,38.6247,276,"COCORAHS","115688"
"IN-HM-5","CARMEL 1.5 W",-86.1369,39.9685,257,"COCORAHS","115695"
"PA-MT-20","SKIPPACK 1.4",-75.4090,40.2011,71,"COCORAHS","115697"
"JOHN005","STERLING 3.1",-96.3216,40.4431,365,"COCORAHS","115763"
"WY-CV-11","LOST SPRINGS",-105.0635,42.9042,1546,"COCORAHS","115776"
"KS-SG-2","MAIZE 5.7 S",-97.4797,37.6916,416,"COCORAHS","115828"
"LANC015","PANAMA 1.3 S",-96.4922,40.5847,434,"COCORAHS","115841"
"MO-CF-1","STEELVILLE 5",-91.4377,37.9210,316,"COCORAHS","115852"
"KNOX004","CROFTON 0.7",-97.4985,42.7382,430,"COCORAHS","115857"
"POLK012","OSCEOLA 4.5",-97.5051,41.2359,510,"COCORAHS","115913"
"OK-CV-4","HALL PARK 2.",-97.4453,35.2555,365,"COCORAHS","115932"
"MD-HR-6","KINGSVILLE 2",-76.3948,39.4809,124,"COCORAHS","115936"
"KS-BA-4","MEDICINE LOD",-98.5879,37.2840,458,"COCORAHS","115949"
"IN-WK-5","BOONVILLE 2.",-87.2758,38.0805,143,"COCORAHS","116008"
"VALL015","ORD 0.4 SSE",-98.9241,41.5983,630,"COCORAHS","116031"
"NM-BR-66","SANDIA HEIGH",-106.5014,35.1198,1765,"COCORAHS","116044"
"OK-NB-1","BILLINGS 4.1",-97.4219,36.4753,297,"COCORAHS","116054"
"NM-SN-26","RIO RANCHO 5",-106.6013,35.3380,1635,"COCORAHS","116056"
"IN-WK-12","BOONVILLE 1.",-87.2739,38.0649,142,"COCORAHS","116060"
"NM-OT-37","CLOUDCROFT 0",-105.7337,32.9502,2707,"COCORAHS","116061"
"MD-CR-5","TANEYTOWN 3.",-77.1147,39.6918,170,"COCORAHS","116063"
"PA-BK-5","PERKASIE 1.6",-75.2862,40.3483,120,"COCORAHS","116064"
"PA-CB-16","JIM THORPE 1",-75.7332,40.8858,324,"COCORAHS","116084"
"IN-EL-8","WAKARUSA 2.4",-85.9933,41.5655,256,"COCORAHS","116086"
"NM-SF-13","SANTA FE 1.3",-105.9739,35.6690,2077,"COCORAHS","116098"
"NM-GR-6","SILVER CITY",-108.2837,32.8188,1885,"COCORAHS","116102"
"IN-OH-1","AURORA 3.6 S",-84.8873,39.0154,224,"COCORAHS","116106"
"PA-CB-18","LEHIGHTON 3.",-75.7736,40.8119,183,"COCORAHS","116116"
"KS-CA-7","MINNEOLA 4.1",-99.9980,37.3850,786,"COCORAHS","116124"
"MO-TX-7","HOUSTON 4.5",-91.8897,37.2896,414,"COCORAHS","116128"
"KS-BA-6","COATS 6.6 WS",-98.9309,37.4666,578,"COCORAHS","116129"
"OTOE009","SYRACUSE 2.0",-96.2243,40.6564,342,"COCORAHS","116158"
"TX-HYS-1","SAN MARCOS 5",-97.9180,29.9632,210,"COCORAHS","116161"
"NM-DA-116","MESILLA 2.3",-106.7668,32.2718,1178,"COCORAHS","116185"
"NEMA009","JOHNSON 1.7",-95.9664,40.4057,382,"COCORAHS","116193"
"MO-ML-1","ELDON 3.8 NW",-92.6308,38.3861,272,"COCORAHS","116202"
"NM-DA-117","LAS CRUCES 4",-106.7270,32.2786,1244,"COCORAHS","116217"
"IN-PT-12","VALPARAISO 4",-87.1124,41.4345,236,"COCORAHS","116246"
"IN-PT-18","HEBRON 3.7 N",-87.1623,41.3671,223,"COCORAHS","116252"
"NM-DA-125","LAS CRUCES 4",-106.7331,32.2788,1230,"COCORAHS","116289"
"WY-CM-9","WESTON 10.9",-105.2674,44.7878,1121,"COCORAHS","116309"
"OK-GT-1","HUNTER 6.0 N",-97.6036,36.6361,318,"COCORAHS","116374"
"IN-HW-3","KOKOMO 4.6 E",-86.0508,40.4528,258,"COCORAHS","116415"
"TX-DA-4","ROWLETT 2.3",-96.5769,32.9321,165,"COCORAHS","116437"
"MD-BL-13","JACKSONVILLE",-76.5446,39.5362,149,"COCORAHS","116439"
"IN-AL-7","FORT WAYNE 9",-85.0029,40.9915,248,"COCORAHS","116440"
"MO-SL-4","KIRKWOOD 1.6",-90.4248,38.5580,183,"COCORAHS","116445"
"NM-DA-136","LAS CRUCES 0",-106.7637,32.3305,1229,"COCORAHS","116476"
"NM-DA-138","LAS CRUCES 3",-106.7298,32.3747,1312,"COCORAHS","116483"
"OK-BL-1","GEARY 9.8 WN",-98.4744,35.6848,531,"COCORAHS","116493"
"NM-GR-9","SILVER CITY",-108.4670,32.6854,1801,"COCORAHS","116494"
"OK-MR-1","SULPHUR 2.5",-97.0176,34.4913,311,"COCORAHS","116497"
"KS-BA-7","LAKE CITY 1.",-98.8297,37.3546,499,"COCORAHS","116503"
"KS-TH-17","COLBY 1.3 NE",-101.0280,39.4003,954,"COCORAHS","116507"
"IN-ML-6","PLYMOUTH 2.5",-86.3568,41.3297,248,"COCORAHS","116539"
"KS-HM-5","SYRACUSE 7.2",-101.8714,37.9376,1029,"COCORAHS","116548"
